Item_ID,Item_Name,Category,Dispatch_Date,Dispatch_Quantity,Warehouse,Inbound_Date,Inbound_Quantity,Supplier,Lead_Time_Days,Stock_Level_Before_Dispatch,Stock_Level_After_Dispatch
73071-NEW-675-WOR,Work-In-Progress Item 206,WORK-IN-PROGRESS,2025-07-15,18,Warehouse 3,2025-07-05,32,Supplier A,4,199,183
41422-NEW-578-WOR,Work-In-Progress Item 366,WORK-IN-PROGRESS,2024-07-21,35,Warehouse 1,2024-07-17,40,Supplier B,2,292,287
59028-NEW-910-WOR,Work-In-Progress Item 60,WORK-IN-PROGRESS,2024-09-23,43,Warehouse 3,2024-09-18,53,Supplier C,7,188,170
80460-NEW-387-SPA,Spare Parts Item 479,SPARE PARTS,2025-06-28,26,Warehouse 2,2025-06-25,39,Supplier C,8,106,101
82982-NEW-677-SPA,Spare Parts Item 345,SPARE PARTS,2024-06-28,32,Warehouse 1,2024-06-21,41,Supplier A,8,243,225
16603-NEW-507-SPA,Spare Parts Item 425,SPARE PARTS,2024-10-27,41,Warehouse 1,2024-10-24,47,Supplier B,10,226,206
76469-NEW-887-WOR,Work-In-Progress Item 129,WORK-IN-PROGRESS,2025-08-18,41,Warehouse 1,2025-08-13,39,Supplier E,3,149,129
68395-NEW-216-RAW,Raw Materials Item 14,RAW MATERIALS,2025-08-11,75,Warehouse 3,2025-08-05,76,Supplier A,8,204,194
81497-004-FS0-PHL-EIC-0030FE-2.0G-PM,t SACHET 030's/2.0g/04 PURE PEPPERMINT LEAVES,FINISHED GOODS,2024-09-10,40,Warehouse 1,2024-09-04,42,Supplier B,12,137,139
95695-NEW-822-CON,Consumables Item 326,CONSUMABLES,2024-11-25,66,Warehouse 2,2024-11-22,63,Supplier A,3,216,192
93937-NEW-680-CON,Consumables Item 154,CONSUMABLES,2024-03-29,92,Warehouse 1,2024-03-21,98,Supplier E,3,258,247
80440-012-R00-JPN-WCL-0020FE-1.5G-RH,FOIL ENV TBAG 020/1.5g/12 ROSEHIP,FINISHED GOODS,2024-08-14,18,Warehouse 1,2024-08-12,20,Supplier C,11,491,493
22786-NEW-528-CON,Consumables Item 324,CONSUMABLES,2025-04-21,76,Warehouse 3,2025-04-16,84,Supplier E,7,230,213
99041-NEW-131-WOR,Work-In-Progress Item 203,WORK-IN-PROGRESS,2025-03-16,64,Warehouse 3,2025-03-06,74,Supplier D,10,221,195
70572-NEW-408-CON,Consumables Item 144,CONSUMABLES,2025-03-15,44,Warehouse 3,2025-03-13,50,Supplier E,2,245,238
19023-NEW-456-PAC,Packaging Materials Item 123,PACKAGING MATERIALS,2024-01-22,63,Warehouse 1,2024-01-19,60,Supplier E,9,151,142
17205-NEW-338-SPA,Spare Parts Item 10,SPARE PARTS,2025-06-17,63,Warehouse 3,2025-06-08,78,Supplier D,4,201,174
46052-NEW-956-WOR,Work-In-Progress Item 233,WORK-IN-PROGRESS,2025-07-23,82,Warehouse 2,2025-07-13,94,Supplier E,3,229,213
51667-NEW-250-SPA,Spare Parts Item 309,SPARE PARTS,2024-07-29,20,Warehouse 2,2024-07-25,34,Supplier C,10,254,225
25235-NEW-895-WOR,Work-In-Progress Item 416,WORK-IN-PROGRESS,2025-05-24,92,Warehouse 3,2025-05-19,88,Supplier E,9,172,152
80314-006-R00-HKN-QTL-0025FE-2.0G-EGOS,FOIL ENV TBAG 025/2.0g/06 EMERALD GREEN-ORGANIC SENCHA GREEN TEA,FINISHED GOODS,2024-10-09,25,Warehouse 1,2024-10-16,24,Supplier C,9,78,77
40736-NEW-413-RAW,Raw Materials Item 158,RAW MATERIALS,2025-02-02,28,Warehouse 1,2025-01-23,25,Supplier B,6,276,258
15761-NEW-380-WOR,Work-In-Progress Item 338,WORK-IN-PROGRESS,2025-03-05,100,Warehouse 2,2025-03-01,107,Supplier E,3,266,237
72387-NEW-156-SPA,Spare Parts Item 493,SPARE PARTS,2024-10-23,95,Warehouse 3,2024-10-20,91,Supplier D,4,122,110
96646-NEW-138-SPA,Spare Parts Item 372,SPARE PARTS,2024-10-30,90,Warehouse 1,2024-10-20,89,Supplier C,10,243,235
80008-024-006-000-000-0100PT-2.0G-PRM,TAGLESS TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-09-08,40,Warehouse 1,2024-09-16,15,Supplier E,14,424,399
45475-NEW-329-PAC,Packaging Materials Item 308,PACKAGING MATERIALS,2024-09-17,87,Warehouse 2,2024-09-07,94,Supplier D,3,226,219
91179-NEW-761-CON,Consumables Item 279,CONSUMABLES,2025-01-16,59,Warehouse 1,2025-01-07,68,Supplier A,4,289,272
54416-NEW-806-RAW,Raw Materials Item 361,RAW MATERIALS,2024-06-10,73,Warehouse 2,2024-06-05,81,Supplier C,9,178,173
70955-NEW-168-RAW,Raw Materials Item 16,RAW MATERIALS,2024-07-18,29,Warehouse 1,2024-07-11,39,Supplier D,4,260,233
49618-NEW-923-CON,Consumables Item 482,CONSUMABLES,2025-04-14,48,Warehouse 1,2025-04-08,52,Supplier D,4,173,156
37460-NEW-031-WOR,Work-In-Progress Item 393,WORK-IN-PROGRESS,2024-03-27,40,Warehouse 3,2024-03-19,42,Supplier E,3,278,251
16192-NEW-345-SPA,Spare Parts Item 398,SPARE PARTS,2024-12-23,89,Warehouse 2,2024-12-21,87,Supplier D,10,180,154
50749-NEW-708-SPA,Spare Parts Item 491,SPARE PARTS,2025-01-02,61,Warehouse 1,2024-12-23,66,Supplier A,2,290,270
30150-NEW-710-CON,Consumables Item 158,CONSUMABLES,2025-07-17,66,Warehouse 1,2025-07-09,70,Supplier C,6,172,154
80022-024-002-000-000-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-07-21,42,Warehouse 1,2024-07-18,11,Supplier B,5,503,472
57271-NEW-123-SPA,Spare Parts Item 485,SPARE PARTS,2024-08-20,61,Warehouse 2,2024-08-15,74,Supplier B,3,242,224
33183-NEW-654-WOR,Work-In-Progress Item 252,WORK-IN-PROGRESS,2024-09-28,86,Warehouse 2,2024-09-19,93,Supplier D,7,229,218
65696-NEW-258-CON,Consumables Item 186,CONSUMABLES,2024-06-11,54,Warehouse 2,2024-06-05,52,Supplier A,5,134,120
25100-NEW-018-CON,Consumables Item 6,CONSUMABLES,2024-10-25,57,Warehouse 2,2024-10-16,55,Supplier E,9,285,264
19889-NEW-427-RAW,Raw Materials Item 450,RAW MATERIALS,2024-04-13,93,Warehouse 1,2024-04-09,94,Supplier A,5,188,177
32567-NEW-690-RAW,Raw Materials Item 340,RAW MATERIALS,2025-03-27,75,Warehouse 3,2025-03-21,80,Supplier B,4,223,217
27567-NEW-747-WOR,Work-In-Progress Item 59,WORK-IN-PROGRESS,2024-11-03,27,Warehouse 2,2024-10-29,29,Supplier C,8,285,270
64515-NEW-251-CON,Consumables Item 243,CONSUMABLES,2025-04-02,48,Warehouse 2,2025-03-30,62,Supplier C,10,125,98
78327-NEW-221-WOR,Work-In-Progress Item 47,WORK-IN-PROGRESS,2024-07-12,50,Warehouse 3,2024-07-02,47,Supplier A,10,265,258
52880-NEW-695-SPA,Spare Parts Item 382,SPARE PARTS,2024-08-25,41,Warehouse 3,2024-08-19,38,Supplier D,6,128,123
11708-NEW-308-RAW,Raw Materials Item 32,RAW MATERIALS,2024-04-13,92,Warehouse 1,2024-04-11,105,Supplier A,9,137,132
85808-NEW-350-CON,Consumables Item 395,CONSUMABLES,2024-09-02,44,Warehouse 2,2024-08-28,56,Supplier D,10,156,136
17121-NEW-891-RAW,Raw Materials Item 225,RAW MATERIALS,2025-10-02,99,Warehouse 1,2025-09-25,104,Supplier B,10,300,280
49207-NEW-801-WOR,Work-In-Progress Item 83,WORK-IN-PROGRESS,2024-06-14,22,Warehouse 1,2024-06-12,22,Supplier C,6,228,199
57984-NEW-062-RAW,Raw Materials Item 376,RAW MATERIALS,2025-05-14,30,Warehouse 1,2025-05-12,41,Supplier C,3,218,207
80377-012-R00-IDN-EWI-0020FE-1.5G-TRDOLNG,FOIL ENV TBAG 020/1.5g/12 TRADITIONAL OOLONG,FINISHED GOODS,2024-01-08,16,Warehouse 1,2024-01-06,19,Supplier D,7,305,308
26413-NEW-487-WOR,Work-In-Progress Item 164,WORK-IN-PROGRESS,2024-08-10,93,Warehouse 2,2024-07-31,96,Supplier D,5,271,265
95788-NEW-436-SPA,Spare Parts Item 380,SPARE PARTS,2025-03-24,94,Warehouse 2,2025-03-21,95,Supplier B,4,158,147
49601-NEW-493-WOR,Work-In-Progress Item 447,WORK-IN-PROGRESS,2025-08-02,30,Warehouse 2,2025-07-30,35,Supplier A,3,168,155
80022-024-R00-MDV-SCL-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-04-27,9,Warehouse 1,2024-04-22,19,Supplier E,6,469,479
78543-NEW-095-RAW,Raw Materials Item 191,RAW MATERIALS,2024-01-12,72,Warehouse 1,2024-01-10,70,Supplier A,2,188,168
19030-NEW-958-SPA,Spare Parts Item 361,SPARE PARTS,2025-09-21,30,Warehouse 2,2025-09-17,37,Supplier C,10,220,209
72991-NEW-376-PAC,Packaging Materials Item 347,PACKAGING MATERIALS,2024-07-25,11,Warehouse 1,2024-07-19,12,Supplier B,9,191,167
80184-006-R00-CHN-RCL-0020ST-2.0G-FJAS,EXCEPTIONAL LEAF TBAG 020/2.0g/06 FRAGRANT JASMINE GREEN TEA,FINISHED GOODS,2024-01-28,10,Warehouse 1,2024-01-29,37,Supplier D,6,114,141
98239-NEW-710-WOR,Work-In-Progress Item 149,WORK-IN-PROGRESS,2025-08-04,45,Warehouse 2,2025-07-26,60,Supplier E,2,207,180
19452-NEW-808-CON,Consumables Item 458,CONSUMABLES,2025-04-08,90,Warehouse 1,2025-04-05,104,Supplier B,10,273,265
74495-NEW-477-WOR,Work-In-Progress Item 96,WORK-IN-PROGRESS,2025-09-25,17,Warehouse 2,2025-09-19,17,Supplier D,10,228,209
70865-NEW-064-PAC,Packaging Materials Item 44,PACKAGING MATERIALS,2024-11-19,51,Warehouse 2,2024-11-14,60,Supplier E,6,186,175
88779-NEW-040-PAC,Packaging Materials Item 412,PACKAGING MATERIALS,2025-02-03,55,Warehouse 3,2025-01-29,70,Supplier D,7,209,187
26089-NEW-701-PAC,Packaging Materials Item 67,PACKAGING MATERIALS,2025-04-02,71,Warehouse 3,2025-03-25,68,Supplier A,6,260,252
21917-NEW-739-SPA,Spare Parts Item 157,SPARE PARTS,2025-04-22,50,Warehouse 3,2025-04-19,57,Supplier C,5,279,266
63188-NEW-678-WOR,Work-In-Progress Item 109,WORK-IN-PROGRESS,2024-05-23,46,Warehouse 2,2024-05-19,48,Supplier C,8,220,196
60640-NEW-628-CON,Consumables Item 49,CONSUMABLES,2025-04-20,49,Warehouse 1,2025-04-17,62,Supplier D,2,190,180
58225-NEW-369-PAC,Packaging Materials Item 84,PACKAGING MATERIALS,2024-09-29,80,Warehouse 2,2024-09-27,86,Supplier E,2,101,87
80624-006-FS0-CHN-RCL-TNCADY-150G-JAS,VIVID T/C 150g/06 JASMINE GREEN TEA,FINISHED GOODS,2024-04-21,20,Warehouse 1,2024-04-30,35,Supplier D,3,200,215
58418-NEW-893-WOR,Work-In-Progress Item 174,WORK-IN-PROGRESS,2024-10-14,17,Warehouse 1,2024-10-10,18,Supplier C,8,219,200
94027-NEW-732-SPA,Spare Parts Item 276,SPARE PARTS,2025-09-19,60,Warehouse 1,2025-09-14,56,Supplier C,2,242,232
85382-NEW-202-SPA,Spare Parts Item 454,SPARE PARTS,2025-08-10,88,Warehouse 2,2025-08-08,91,Supplier D,9,223,211
67634-NEW-736-WOR,Work-In-Progress Item 48,WORK-IN-PROGRESS,2024-11-25,77,Warehouse 3,2024-11-15,79,Supplier E,10,102,93
35060-NEW-607-WOR,Work-In-Progress Item 40,WORK-IN-PROGRESS,2025-05-11,73,Warehouse 2,2025-05-06,75,Supplier D,5,236,211
95487-NEW-053-RAW,Raw Materials Item 111,RAW MATERIALS,2025-03-08,65,Warehouse 3,2025-03-06,63,Supplier C,10,247,217
61277-NEW-672-PAC,Packaging Materials Item 173,PACKAGING MATERIALS,2024-08-15,94,Warehouse 3,2024-08-09,108,Supplier A,4,244,231
80184-006-R00-CHN-RCL-0020ST-2.0G-FJAS,EXCEPTIONAL LEAF TBAG 020/2.0g/06 FRAGRANT JASMINE GREEN TEA,FINISHED GOODS,2024-08-20,31,Warehouse 1,2024-08-12,22,Supplier C,11,127,118
80365-012-R00-QAT-ALM-0020ST-1.5G-GMM,TAG TBAG 020/1.5g/12 GREEN TEA MOROCCAN MINT,FINISHED GOODS,2024-06-09,29,Warehouse 1,2024-06-16,30,Supplier E,6,134,135
29926-NEW-561-WOR,Work-In-Progress Item 51,WORK-IN-PROGRESS,2025-04-22,75,Warehouse 2,2025-04-19,81,Supplier A,4,161,155
34561-NEW-981-SPA,Spare Parts Item 438,SPARE PARTS,2025-06-08,52,Warehouse 1,2025-06-02,67,Supplier C,9,298,273
80442-012-R00-CZE-ESR-0020FE-1.5G-NSB,FOIL ENV TBAG 020/1.5g/12 NATURALLY SPICY BERRY,FINISHED GOODS,2024-04-02,46,Warehouse 1,2024-04-04,10,Supplier A,5,399,363
83810-NEW-535-PAC,Packaging Materials Item 125,PACKAGING MATERIALS,2025-03-15,65,Warehouse 2,2025-03-08,71,Supplier C,5,109,95
95379-NEW-411-PAC,Packaging Materials Item 359,PACKAGING MATERIALS,2025-09-24,38,Warehouse 2,2025-09-19,47,Supplier A,7,195,181
92774-NEW-080-SPA,Spare Parts Item 500,SPARE PARTS,2025-08-24,18,Warehouse 3,2025-08-16,25,Supplier B,3,197,173
79483-NEW-501-PAC,Packaging Materials Item 257,PACKAGING MATERIALS,2024-11-18,100,Warehouse 1,2024-11-10,110,Supplier A,4,141,133
76118-NEW-865-PAC,Packaging Materials Item 209,PACKAGING MATERIALS,2024-09-17,14,Warehouse 1,2024-09-07,21,Supplier B,10,254,239
80101-012-001-000-000-VACCUM-125G-EB,LEAF TEA 125g/12 ENGLISH BREAKFAST,FINISHED GOODS,2024-05-19,19,Warehouse 1,2024-05-13,18,Supplier E,7,226,225
84015-NEW-573-RAW,Raw Materials Item 394,RAW MATERIALS,2025-05-29,94,Warehouse 1,2025-05-20,97,Supplier E,3,248,237
25310-NEW-929-RAW,Raw Materials Item 497,RAW MATERIALS,2024-01-07,20,Warehouse 1,2023-12-30,23,Supplier E,4,279,268
39224-NEW-226-SPA,Spare Parts Item 360,SPARE PARTS,2025-01-15,61,Warehouse 1,2025-01-06,58,Supplier E,2,177,149
93745-NEW-174-PAC,Packaging Materials Item 284,PACKAGING MATERIALS,2024-09-06,51,Warehouse 3,2024-09-03,53,Supplier E,3,280,263
76575-NEW-164-PAC,Packaging Materials Item 159,PACKAGING MATERIALS,2024-05-21,39,Warehouse 1,2024-05-14,50,Supplier C,2,166,145
64569-NEW-327-RAW,Raw Materials Item 183,RAW MATERIALS,2025-06-11,77,Warehouse 3,2025-06-06,92,Supplier D,2,216,203
19331-NEW-973-RAW,Raw Materials Item 232,RAW MATERIALS,2025-10-06,45,Warehouse 3,2025-09-26,47,Supplier A,7,115,109
45200-NEW-141-CON,Consumables Item 320,CONSUMABLES,2024-06-18,89,Warehouse 3,2024-06-08,87,Supplier D,3,239,231
E30816-001,FOIL ENVELOPED 2.0g GREEN ROOIBOS LEMONGRASS & SPEARMINT,FINISHED GOODS,2024-01-13,29,Warehouse 1,2024-01-09,33,Supplier A,6,289,293
30305-NEW-469-RAW,Raw Materials Item 202,RAW MATERIALS,2024-09-07,52,Warehouse 3,2024-08-30,66,Supplier B,6,262,242
48359-NEW-028-PAC,Packaging Materials Item 454,PACKAGING MATERIALS,2025-06-16,49,Warehouse 3,2025-06-08,50,Supplier D,9,295,265
11875-NEW-007-SPA,Spare Parts Item 175,SPARE PARTS,2024-04-01,43,Warehouse 3,2024-03-27,44,Supplier D,3,143,121
97336-NEW-599-RAW,Raw Materials Item 154,RAW MATERIALS,2025-06-10,65,Warehouse 1,2025-06-02,65,Supplier A,4,286,280
77314-NEW-277-PAC,Packaging Materials Item 370,PACKAGING MATERIALS,2025-05-06,14,Warehouse 1,2025-05-03,26,Supplier D,9,293,264
60586-NEW-269-WOR,Work-In-Progress Item 2,WORK-IN-PROGRESS,2025-10-02,57,Warehouse 2,2025-09-26,52,Supplier E,5,222,197
17422-NEW-674-CON,Consumables Item 257,CONSUMABLES,2024-12-18,92,Warehouse 1,2024-12-11,97,Supplier D,8,186,161
31150-NEW-909-PAC,Packaging Materials Item 175,PACKAGING MATERIALS,2024-02-16,52,Warehouse 2,2024-02-08,59,Supplier A,2,233,223
18577-NEW-583-CON,Consumables Item 266,CONSUMABLES,2024-10-26,54,Warehouse 1,2024-10-21,53,Supplier B,8,231,209
15668-NEW-077-PAC,Packaging Materials Item 258,PACKAGING MATERIALS,2024-03-03,95,Warehouse 3,2024-02-25,100,Supplier E,4,230,207
69554-NEW-181-RAW,Raw Materials Item 72,RAW MATERIALS,2025-05-31,38,Warehouse 1,2025-05-22,45,Supplier D,9,139,112
29088-NEW-832-PAC,Packaging Materials Item 480,PACKAGING MATERIALS,2025-02-07,72,Warehouse 3,2025-02-03,74,Supplier E,4,197,176
72033-NEW-515-SPA,Spare Parts Item 366,SPARE PARTS,2024-02-18,37,Warehouse 1,2024-02-09,49,Supplier E,4,256,247
53971-NEW-846-CON,Consumables Item 332,CONSUMABLES,2024-06-27,54,Warehouse 2,2024-06-17,59,Supplier A,3,173,156
20798-NEW-091-SPA,Spare Parts Item 22,SPARE PARTS,2025-05-10,22,Warehouse 2,2025-05-03,31,Supplier D,10,157,143
77776-NEW-276-WOR,Work-In-Progress Item 347,WORK-IN-PROGRESS,2024-08-11,51,Warehouse 2,2024-08-05,54,Supplier D,5,261,235
68995-NEW-586-PAC,Packaging Materials Item 42,PACKAGING MATERIALS,2024-01-20,38,Warehouse 1,2024-01-18,33,Supplier E,9,295,286
37303-NEW-348-SPA,Spare Parts Item 472,SPARE PARTS,2024-11-23,65,Warehouse 3,2024-11-14,71,Supplier B,5,143,129
89136-NEW-584-RAW,Raw Materials Item 20,RAW MATERIALS,2024-11-04,100,Warehouse 2,2024-10-26,107,Supplier E,9,299,288
43723-NEW-194-SPA,Spare Parts Item 212,SPARE PARTS,2024-10-31,38,Warehouse 1,2024-10-28,48,Supplier B,2,263,244
20805-NEW-429-PAC,Packaging Materials Item 118,PACKAGING MATERIALS,2024-10-11,44,Warehouse 1,2024-10-02,50,Supplier B,6,252,244
52073-NEW-754-RAW,Raw Materials Item 109,RAW MATERIALS,2024-02-29,42,Warehouse 3,2024-02-19,54,Supplier B,3,197,171
39623-NEW-727-SPA,Spare Parts Item 433,SPARE PARTS,2024-11-30,25,Warehouse 1,2024-11-23,34,Supplier C,7,228,211
44303-NEW-423-WOR,Work-In-Progress Item 137,WORK-IN-PROGRESS,2024-12-31,47,Warehouse 3,2024-12-27,59,Supplier E,4,280,252
14501-NEW-774-RAW,Raw Materials Item 109,RAW MATERIALS,2025-09-26,96,Warehouse 2,2025-09-16,95,Supplier B,9,178,158
81967-001-R00-000-000-LEAFTE-070G-ICNJAS,TPR CERAMIC CADDY 0070g/01 IMPERIAL CHINA NATURAL JASMINE GREEN TEA,FINISHED GOODS,2024-04-24,14,Warehouse 1,2024-04-22,35,Supplier D,12,284,305
45916-NEW-549-CON,Consumables Item 414,CONSUMABLES,2024-06-22,65,Warehouse 2,2024-06-20,75,Supplier C,5,267,259
28959-NEW-628-PAC,Packaging Materials Item 308,PACKAGING MATERIALS,2025-07-01,33,Warehouse 3,2025-06-21,46,Supplier A,5,165,142
63858-NEW-499-RAW,Raw Materials Item 170,RAW MATERIALS,2025-07-16,74,Warehouse 3,2025-07-10,78,Supplier B,3,138,127
91793-NEW-509-WOR,Work-In-Progress Item 14,WORK-IN-PROGRESS,2024-04-17,13,Warehouse 2,2024-04-10,22,Supplier B,9,118,94
87050-NEW-204-CON,Consumables Item 438,CONSUMABLES,2025-06-26,44,Warehouse 1,2025-06-24,42,Supplier D,7,209,199
96639-NEW-158-PAC,Packaging Materials Item 213,PACKAGING MATERIALS,2024-02-10,47,Warehouse 2,2024-02-02,49,Supplier E,6,294,266
80022-024-R00-AZE-FMC-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM CIS,FINISHED GOODS,2024-08-12,23,Warehouse 1,2024-08-21,29,Supplier A,14,373,379
24566-NEW-214-RAW,Raw Materials Item 322,RAW MATERIALS,2024-05-26,20,Warehouse 3,2024-05-21,16,Supplier A,4,225,212
80164-006-R00-IRN-RSK-0025FE-2.0G-MW,FOIL ENV TBAG 025/2.0g/06 (C) MEDAWATTE,FINISHED GOODS,2024-10-18,19,Warehouse 1,2024-10-18,34,Supplier C,6,512,527
83315-006-001-000-000-LEAFTE-050G-CRA.MIS.CURL,CANISTER POUCH CRAIGHEAD MISTY CURLS (STD  KWPL002)/50G/06,FINISHED GOODS,2024-05-14,7,Warehouse 1,2024-05-12,46,Supplier B,6,99,138
55970-NEW-249-PAC,Packaging Materials Item 65,PACKAGING MATERIALS,2024-08-01,82,Warehouse 1,2024-07-29,97,Supplier A,2,283,261
89173-NEW-499-SPA,Spare Parts Item 377,SPARE PARTS,2025-04-23,51,Warehouse 2,2025-04-20,46,Supplier B,6,108,80
35568-NEW-713-RAW,Raw Materials Item 262,RAW MATERIALS,2024-04-23,55,Warehouse 1,2024-04-19,51,Supplier B,10,292,263
21152-NEW-304-RAW,Raw Materials Item 312,RAW MATERIALS,2024-05-17,94,Warehouse 1,2024-05-08,97,Supplier C,5,177,167
80437-012-R00-IDN-EWI-0020ST-1.5G-PM,TAG TBAG 020/1.5g/12 PEPPERMINT,FINISHED GOODS,2024-09-27,48,Warehouse 1,2024-09-19,20,Supplier A,6,441,413
80023-006-R00-SRL-APS-VACCUM-500G-PRM,LEAF TEA 500g/06 PREMIUM,FINISHED GOODS,2024-09-07,47,Warehouse 1,2024-09-15,53,Supplier A,9,93,99
80022-024-R00-CAM-LSH-0100ST-2.0G-PRM,TAG TBAG 100/2.0g/24 PREMIUM,FINISHED GOODS,2024-04-20,46,Warehouse 1,2024-04-10,24,Supplier D,9,186,164
80377-012-R00-IDN-EWI-0020FE-1.5G-TRDOLNG,FOIL ENV TBAG 020/1.5g/12 TRADITIONAL OOLONG,FINISHED GOODS,2024-02-13,7,Warehouse 1,2024-02-03,17,Supplier B,6,338,348
80442-012-R00-CZE-ESR-0020FE-1.5G-NSB,FOIL ENV TBAG 020/1.5g/12 NATURALLY SPICY BERRY,FINISHED GOODS,2024-06-10,48,Warehouse 1,2024-06-08,11,Supplier A,10,391,354
15763-NEW-414-WOR,Work-In-Progress Item 55,WORK-IN-PROGRESS,2024-10-04,91,Warehouse 3,2024-09-27,94,Supplier C,2,155,128
12229-NEW-585-PAC,Packaging Materials Item 112,PACKAGING MATERIALS,2025-07-24,81,Warehouse 2,2025-07-21,76,Supplier B,5,174,147
52507-NEW-803-PAC,Packaging Materials Item 189,PACKAGING MATERIALS,2024-07-21,50,Warehouse 1,2024-07-17,46,Supplier A,9,290,272
99807-NEW-148-SPA,Spare Parts Item 34,SPARE PARTS,2024-02-03,43,Warehouse 3,2024-02-01,43,Supplier E,10,296,284
44068-NEW-081-PAC,Packaging Materials Item 17,PACKAGING MATERIALS,2024-07-24,69,Warehouse 1,2024-07-22,69,Supplier B,2,207,180
40964-NEW-671-CON,Consumables Item 150,CONSUMABLES,2025-03-02,71,Warehouse 3,2025-02-27,72,Supplier C,8,299,278
32162-NEW-013-WOR,Work-In-Progress Item 389,WORK-IN-PROGRESS,2024-01-21,50,Warehouse 2,2024-01-17,53,Supplier E,2,159,151
60218-NEW-332-WOR,Work-In-Progress Item 71,WORK-IN-PROGRESS,2025-07-15,88,Warehouse 2,2025-07-07,87,Supplier E,6,115,104
57174-NEW-182-SPA,Spare Parts Item 62,SPARE PARTS,2025-07-28,90,Warehouse 2,2025-07-23,90,Supplier A,9,105,87
36347-NEW-738-SPA,Spare Parts Item 439,SPARE PARTS,2024-01-22,96,Warehouse 2,2024-01-18,111,Supplier D,10,254,227
86589-NEW-909-WOR,Work-In-Progress Item 373,WORK-IN-PROGRESS,2024-12-09,32,Warehouse 2,2024-11-29,31,Supplier D,8,246,224
24545-NEW-760-WOR,Work-In-Progress Item 140,WORK-IN-PROGRESS,2024-11-28,59,Warehouse 1,2024-11-24,64,Supplier D,2,136,126
49439-NEW-322-SPA,Spare Parts Item 303,SPARE PARTS,2025-05-02,32,Warehouse 3,2025-04-30,38,Supplier E,4,138,121
45257-NEW-333-CON,Consumables Item 331,CONSUMABLES,2024-04-19,31,Warehouse 2,2024-04-11,27,Supplier E,4,115,87
69434-NEW-723-SPA,Spare Parts Item 357,SPARE PARTS,2024-09-18,85,Warehouse 1,2024-09-13,87,Supplier B,5,262,248
80164-006-R00-IRN-RSK-0025FE-2.0G-MW,FOIL ENV TBAG 025/2.0g/06 (C) MEDAWATTE,FINISHED GOODS,2024-10-26,41,Warehouse 1,2024-10-19,24,Supplier C,9,484,467
80365-012-R00-QAT-ALM-0020ST-1.5G-GMM,TAG TBAG 020/1.5g/12 GREEN TEA MOROCCAN MINT,FINISHED GOODS,2024-03-26,46,Warehouse 1,2024-03-16,16,Supplier A,10,135,105
90316-NEW-965-SPA,Spare Parts Item 25,SPARE PARTS,2025-03-30,67,Warehouse 3,2025-03-23,82,Supplier A,2,113,104
36575-NEW-635-WOR,Work-In-Progress Item 140,WORK-IN-PROGRESS,2025-02-02,81,Warehouse 1,2025-01-24,84,Supplier B,4,126,116
29943-NEW-018-RAW,Raw Materials Item 481,RAW MATERIALS,2025-04-15,78,Warehouse 1,2025-04-11,89,Supplier C,10,133,103
45755-NEW-488-SPA,Spare Parts Item 281,SPARE PARTS,2024-08-26,96,Warehouse 2,2024-08-17,109,Supplier D,6,142,121
95864-NEW-225-SPA,Spare Parts Item 384,SPARE PARTS,2025-08-02,78,Warehouse 3,2025-07-24,91,Supplier B,3,191,178
46710-NEW-498-WOR,Work-In-Progress Item 175,WORK-IN-PROGRESS,2025-06-09,38,Warehouse 3,2025-06-02,43,Supplier A,2,191,169
36474-NEW-125-PAC,Packaging Materials Item 304,PACKAGING MATERIALS,2025-07-17,87,Warehouse 1,2025-07-13,100,Supplier A,2,225,202
10202-NEW-499-WOR,Work-In-Progress Item 260,WORK-IN-PROGRESS,2024-09-16,17,Warehouse 3,2024-09-11,23,Supplier B,10,113,104
19364-NEW-507-SPA,Spare Parts Item 192,SPARE PARTS,2024-01-10,78,Warehouse 1,2024-01-08,93,Supplier B,8,190,184
80001-024-R00-MYS-ACC-0030PT-2.0G-PRM,TAGLESS TBAG 030/2.0g/24 PREMIUM,FINISHED GOODS,2024-08-04,24,Warehouse 1,2024-08-06,57,Supplier C,5,247,280
30014-NEW-123-WOR,Work-In-Progress Item 339,WORK-IN-PROGRESS,2024-02-26,15,Warehouse 1,2024-02-16,21,Supplier B,5,189,167
54873-NEW-751-CON,Consumables Item 193,CONSUMABLES,2025-05-12,56,Warehouse 3,2025-05-10,54,Supplier E,3,285,259
37822-NEW-233-WOR,Work-In-Progress Item 197,WORK-IN-PROGRESS,2024-05-06,57,Warehouse 2,2024-04-29,58,Supplier B,7,143,123
88993-NEW-135-RAW,Raw Materials Item 11,RAW MATERIALS,2024-12-29,72,Warehouse 2,2024-12-20,86,Supplier C,4,271,251
70267-NEW-546-WOR,Work-In-Progress Item 175,WORK-IN-PROGRESS,2025-03-15,79,Warehouse 1,2025-03-07,85,Supplier A,10,300,284
